order_id,customer_id,product_id,order_quantity,purchased_via,order_delivered,order_returned,order_date,full_nm,age,location,loyalty_points,gender,last_login_date,prd_name,prd_category,unit_price,prd_description
6831a322-6f3f-4027-8abf-48c01af44fc3,dec0415e-9cfc-42ec-b6dc-6d354f1604fb,b3cc26ef-aa53-4730-b984-56684b57c20b,457,in-store,no,False,2022-01-12,Jennifer Cox,56,"Milan, Italy",92,male,2020-08-27,rpmd,home,80.2,Only within home goal.
d6e615b8-5bad-40ca-9152-cc0130b40fd7,97c98904-521f-45c1-afb3-f95f9c070e61,699f389d-23d2-4638-93de-8275ad8116e7,777,amazon,no,True,2022-01-23,Jill Gay,34,"Madrid, Spain",78,female,2023-08-04,todw,apparel,98.4,Air certainly scientist. Finish soldier son.
db46fb2e-b81c-4de3-885c-1b42bede6150,4193b87d-b8e8-4f1a-ba62-f051201e035b,699f389d-23d2-4638-93de-8275ad8116e7,419,in-store,no,True,2021-03-20,Rebecca Taylor,57,"KL, Malaysia",85,female,2022-01-11,todw,apparel,98.4,Air certainly scientist. Finish soldier son.
20bf442d-1317-43c6-a8b0-de99a93ed828,2ab3105c-a7ba-4572-beb3-b1f008838b48,699f389d-23d2-4638-93de-8275ad8116e7,83,amazon,yes,True,2021-10-09,Angela White,64,"Salt Lake City, Utah, USA",2,female,2021-03-27,todw,apparel,98.4,Air certainly scientist. Finish soldier son.
c79c4b3a-5e73-4bc9-80f0-8361e602c17d,401bc03d-a2e9-4d77-8c8b-7c2dc6c39893,b1db9f95-1fc6-4071-aba3-7674ccc15cc4,644,in-store,no,True,2022-01-27,Benjamin Miller,87,"Milan, Italy",83,male,2023-09-24,wrzm,electronics,59.1,Suddenly box behavior interesting art cup miss.
8a94b1e9-2041-4339-99c5-038b8bfdc877,ee19e1f0-78ab-4311-9449-459c13d7a0fa,b1db9f95-1fc6-4071-aba3-7674ccc15cc4,524,in-store,no,True,2022-12-14,Brenda Hinton,43,"KL, Malaysia",10,other,2020-10-30,wrzm,electronics,59.1,Suddenly box behavior interesting art cup miss.
0c01e402-3705-4aa0-9bde-2c99908de4aa,65da6262-bbb9-4306-b72e-e59901df89b4,b1db9f95-1fc6-4071-aba3-7674ccc15cc4,690,amazon,yes,False,2023-05-17,Eric Henson,62,"Salt Lake City, Utah, USA",43,female,2022-03-18,wrzm,electronics,59.1,Suddenly box behavior interesting art cup miss.
6e8c207a-0c03-41e3-b954-85ff8cc4e45d,1bd7880c-4ae1-4c4d-b2dd-eb14374cbd1f,b1db9f95-1fc6-4071-aba3-7674ccc15cc4,966,website,no,True,2022-06-02,Robert Farley,33,"Milan, Italy",50,male,2023-05-26,wrzm,electronics,59.1,Suddenly box behavior interesting art cup miss.
01a3d05e-9418-4f45-bc36-fb23b34fe73f,401bc03d-a2e9-4d77-8c8b-7c2dc6c39893,ff91beba-a78b-4514-8d14-4d6d01cdfe6a,49,website,no,True,2021-03-07,Benjamin Miller,87,"Milan, Italy",83,male,2023-09-24,uije,beauty,3.4,Mother wish mention.
2f936002-6ce2-4920-9d15-248ede13c76d,8ae92013-2c2f-4e0c-81fd-bc13d795c479,ff91beba-a78b-4514-8d14-4d6d01cdfe6a,779,website,yes,True,2023-07-27,Christy Franklin,17,"Madrid, Spain",13,male,2022-12-18,uije,beauty,3.4,Mother wish mention.
53e23dff-42c1-4217-a8a6-64b69e07acfe,d3433175-cd5d-4ed9-9b83-454f2c229d15,ff91beba-a78b-4514-8d14-4d6d01cdfe6a,930,in-store,yes,False,2021-11-05,Sharon Hull,87,"Rio de Janeiro, Brazil",44,male,2021-07-11,uije,beauty,3.4,Mother wish mention.
0a0a7ac8-0d65-469f-bcd0-691e5227c95b,fde646e0-4a04-4d6d-92a8-61358bdd7361,ff91beba-a78b-4514-8d14-4d6d01cdfe6a,433,website,yes,False,2022-08-18,Eric Ford,27,"Paris, France",6,female,2021-02-28,uije,beauty,3.4,Mother wish mention.
fb85a3af-e022-4487-b753-4267213b6829,0a0410d4-da27-4e63-ad21-52d7bb3eae9b,ff91beba-a78b-4514-8d14-4d6d01cdfe6a,782,amazon,no,True,2021-01-09,Tamara Perry,49,"Salt Lake City, Utah, USA",98,male,2021-03-08,uije,beauty,3.4,Mother wish mention.
54ca67b4-fc39-40ff-8997-32de5f21a3be,94e05d50-2560-4c2b-a123-88ca8bb82589,ff91beba-a78b-4514-8d14-4d6d01cdfe6a,94,amazon,yes,False,2023-06-06,Angela Hayes,76,"Paris, France",66,male,2020-06-25,uije,beauty,3.4,Mother wish mention.
a40daed4-d948-4ddd-ad52-2e4f6278e87f,9eb8e929-8a8b-41c8-a8d6-f17706e58dd9,1857e93a-30c5-4711-8cea-fbc78bd43cc5,941,amazon,no,False,2022-07-06,Lori Bailey,54,"Madrid, Spain",28,female,2023-12-16,zgaq,apparel,8.0,Hotel well condition continue well source course.
3d423978-0bc3-487a-9aad-f51597b2c428,a6a04bca-03df-43b0-ab2e-d9c7b9dc5a4d,1857e93a-30c5-4711-8cea-fbc78bd43cc5,49,amazon,yes,False,2023-01-15,Aaron Davis,48,"KL, Malaysia",99,female,2020-07-17,zgaq,apparel,8.0,Hotel well condition continue well source course.
bb8993ba-692d-49fb-8c21-cd567fa2436b,d5c2e31c-3d12-4657-a441-70c67b2f44dd,52cbcd7b-2388-45c9-a8f1-3ad0baafa4c0,841,website,no,True,2022-03-17,Joshua Combs,62,"Madrid, Spain",59,female,2022-03-26,imac,beauty,22.3,Art yard type military resource bad.
e26afff1-280b-44d6-88f4-d69071863dfc,50ed3dfb-22b1-4587-a3a4-d84c7b91318f,52cbcd7b-2388-45c9-a8f1-3ad0baafa4c0,788,in-store,yes,False,2021-03-14,Michael Miller,89,"Portland, Oregon, USA",14,male,2022-12-05,imac,beauty,22.3,Art yard type military resource bad.
c5a66b5e-2ba5-4c8e-aead-b18f4801d0fc,d7637215-6871-4784-a34e-1c37abfb0d20,52cbcd7b-2388-45c9-a8f1-3ad0baafa4c0,58,in-store,yes,True,2021-01-06,John Boyer,21,"Rio de Janeiro, Brazil",36,other,2023-04-22,imac,beauty,22.3,Art yard type military resource bad.
6a28dd8a-78d1-4ba8-84a1-8abbacbf8ec1,d5c2e31c-3d12-4657-a441-70c67b2f44dd,93b88f0f-88f9-4cc5-a3e4-5c6733ec1156,988,amazon,no,True,2021-08-22,Joshua Combs,62,"Madrid, Spain",59,female,2022-03-26,dclh,apparel,64.1,Look lead start blue under even surface.
92307ab6-af4e-4784-bd20-b84545f09435,961c759a-f91e-4708-a208-13f5fc53ca17,93b88f0f-88f9-4cc5-a3e4-5c6733ec1156,707,website,no,True,2022-04-25,Curtis Vega,36,"Paris, France",10,other,2023-07-07,dclh,apparel,64.1,Look lead start blue under even surface.
fb352576-f29a-40a4-a496-1400e76fbf5d,0859939e-7f5f-428e-8787-c58401bdcd96,93b88f0f-88f9-4cc5-a3e4-5c6733ec1156,949,website,yes,True,2022-09-04,Christina Bradford,34,"LA, California, USA",17,male,2022-10-25,dclh,apparel,64.1,Look lead start blue under even surface.
ae1295f2-d35a-4442-88ae-8989b24a1426,d7637215-6871-4784-a34e-1c37abfb0d20,93b88f0f-88f9-4cc5-a3e4-5c6733ec1156,12,website,yes,True,2021-02-28,John Boyer,21,"Rio de Janeiro, Brazil",36,other,2023-04-22,dclh,apparel,64.1,Look lead start blue under even surface.
ef9ea31e-0797-4d67-a4c6-f601207cf2e3,69a3e252-0e27-4ee6-a524-d1c9e45a63b8,93b88f0f-88f9-4cc5-a3e4-5c6733ec1156,784,amazon,yes,False,2021-08-05,Andrew Garcia,60,"Madrid, Spain",31,other,2021-07-18,dclh,apparel,64.1,Look lead start blue under even surface.
a49d40fe-b7f5-4b24-97c2-f7495836e4c7,ba0807e6-020d-41ac-97ec-cf108369cfb0,93b88f0f-88f9-4cc5-a3e4-5c6733ec1156,250,amazon,yes,False,2022-07-03,Brandon Austin,74,"Madrid, Spain",80,male,2020-09-05,dclh,apparel,64.1,Look lead start blue under even surface.
e4543e20-9106-42fc-b91d-e7f7f29b7520,684a0bae-4f14-4982-a252-17d49b091c63,3d98200b-7027-4a34-88df-29fbfd8bb162,439,website,no,False,2022-01-01,Christy Austin,73,"KL, Malaysia",37,other,2021-03-24,gnoe,electronics,0.2,Though unit weight good adult.
89a29d80-7223-419e-ad7b-20dde3af9440,42b71b85-a421-4221-9457-85ed19fbd1a8,3d98200b-7027-4a34-88df-29fbfd8bb162,451,website,yes,True,2022-06-12,Joel Burton,25,"Milan, Italy",87,other,2023-07-04,gnoe,electronics,0.2,Though unit weight good adult.
47a5ca94-4575-4b8e-b884-1cb9b94146f5,8625cac8-7b51-40b1-af75-c34a6ea33be2,3d98200b-7027-4a34-88df-29fbfd8bb162,575,amazon,yes,True,2023-04-24,Sergio Love,76,"Salt Lake City, Utah, USA",76,other,2022-09-30,gnoe,electronics,0.2,Though unit weight good adult.
7879ac06-4702-42ba-add7-ed011224b896,8ae92013-2c2f-4e0c-81fd-bc13d795c479,3d98200b-7027-4a34-88df-29fbfd8bb162,104,website,no,True,2021-08-21,Christy Franklin,17,"Madrid, Spain",13,male,2022-12-18,gnoe,electronics,0.2,Though unit weight good adult.
cbd06a28-ee03-4dcf-a719-0c164934db89,cf256633-2975-4220-88e3-5ede1042861a,3d98200b-7027-4a34-88df-29fbfd8bb162,994,amazon,yes,False,2021-03-06,Michael Robinson,68,"Madrid, Spain",19,female,2020-02-05,gnoe,electronics,0.2,Though unit weight good adult.
09d5a7e2-ad75-4d65-ba8c-700d40e1d8a5,684a0bae-4f14-4982-a252-17d49b091c63,3bb9ac55-7be4-4e9f-ae82-7756597cbe19,959,in-store,yes,True,2021-06-16,Christy Austin,73,"KL, Malaysia",37,other,2021-03-24,npdr,electronics,71.5,Huge kid card pressure recently class.
04557343-15ce-47f3-8e5b-ab3c36c2148e,a89aa9a5-0e82-42b1-a530-da0a5d8f5cb7,3bb9ac55-7be4-4e9f-ae82-7756597cbe19,767,in-store,no,True,2023-10-15,Jason Harris,65,"LA, California, USA",55,other,2020-02-11,npdr,electronics,71.5,Huge kid card pressure recently class.
223b3f11-2156-452d-a922-b0b66e5a7597,d33d54f7-776d-42b0-bd3b-962347211a14,3bb9ac55-7be4-4e9f-ae82-7756597cbe19,229,in-store,no,False,2023-08-01,Chase Baldwin,20,"Rio de Janeiro, Brazil",76,other,2022-09-16,npdr,electronics,71.5,Huge kid card pressure recently class.
be4fca98-7026-4d49-a65c-308e106b4c87,1099a04f-606c-426c-9473-0eee51d2c6f4,3bb9ac55-7be4-4e9f-ae82-7756597cbe19,872,in-store,yes,True,2021-02-09,Dr. Nicholas Olsen,22,"KL, Malaysia",9,male,2023-12-20,npdr,electronics,71.5,Huge kid card pressure recently class.
083f188a-b25a-4693-a214-3cd420d4ebb8,52b58b1b-eebd-41e2-ad31-f2e84db99cd7,3bb9ac55-7be4-4e9f-ae82-7756597cbe19,790,website,yes,False,2023-02-10,Aaron Cooper,90,"Salt Lake City, Utah, USA",44,male,2020-05-14,npdr,electronics,71.5,Huge kid card pressure recently class.
afec1759-18c3-4e9d-b909-3674cdbe8e12,86510914-3502-43e3-b8eb-91c147697aeb,32962e18-e4a7-4022-8efa-d26c07ad64ed,362,website,no,False,2021-09-28,Sharon Boyd,37,"Milan, Italy",15,female,2021-11-15,uejg,beauty,68.8,Reality key window mother method north.
12a57819-22b7-4b65-9718-60dc531d3829,3d05fe44-f47a-41af-a182-de43ec59c67e,32962e18-e4a7-4022-8efa-d26c07ad64ed,634,website,no,False,2023-05-01,Kimberly Carter,84,"LA, California, USA",14,male,2021-12-08,uejg,beauty,68.8,Reality key window mother method north.
a8b364eb-1aa6-4e82-a499-b565b338a925,f3ed2d4a-791e-40b4-8f12-4acf6f6856e8,32962e18-e4a7-4022-8efa-d26c07ad64ed,929,amazon,no,True,2021-11-10,Devin Nelson,21,"Madrid, Spain",68,female,2023-04-09,uejg,beauty,68.8,Reality key window mother method north.
e1c6ebfe-30aa-4ada-b522-d59f6143a4d2,1cd23b34-8fce-45b5-81ba-835fb1bed15e,32962e18-e4a7-4022-8efa-d26c07ad64ed,343,website,no,True,2021-04-15,William Harris,47,"LA, California, USA",40,female,2022-11-28,uejg,beauty,68.8,Reality key window mother method north.
13469e1c-293e-414b-a5a1-16790fa41c27,cd453047-1b98-4954-bed9-6bfb2f95f23d,32962e18-e4a7-4022-8efa-d26c07ad64ed,411,website,yes,True,2021-10-22,Cole Morris,60,"Portland, Oregon, USA",15,female,2023-01-04,uejg,beauty,68.8,Reality key window mother method north.
0e817716-a047-4832-88ea-7803ba549755,86510914-3502-43e3-b8eb-91c147697aeb,7f690755-89f4-4068-b8d9-07bcd447e197,632,amazon,no,False,2021-07-29,Sharon Boyd,37,"Milan, Italy",15,female,2021-11-15,gcvu,apparel,45.1,Whatever computer environmental.
b7fb3762-aef3-4891-8051-d200f7695af7,bc9e18c6-cf78-4a40-8f29-dad4f8f08961,7f690755-89f4-4068-b8d9-07bcd447e197,197,website,yes,False,2021-04-29,Richard Harrington,79,"LA, California, USA",36,other,2023-10-27,gcvu,apparel,45.1,Whatever computer environmental.
6c59af05-186f-40b8-9543-f08be89e3017,1469e713-9dce-42d8-8de3-6d7259909f93,7f690755-89f4-4068-b8d9-07bcd447e197,490,website,no,True,2022-09-19,Misty Pena MD,60,"Portland, Oregon, USA",37,female,2021-02-19,gcvu,apparel,45.1,Whatever computer environmental.
76d7f65d-990a-49ab-95da-af4aebb4c482,d7637215-6871-4784-a34e-1c37abfb0d20,7f690755-89f4-4068-b8d9-07bcd447e197,601,in-store,no,True,2023-08-20,John Boyer,21,"Rio de Janeiro, Brazil",36,other,2023-04-22,gcvu,apparel,45.1,Whatever computer environmental.
ef8949d6-509a-4619-9a0b-8bfe1557f246,ef174457-d062-45b4-964e-742bf71402f3,7f690755-89f4-4068-b8d9-07bcd447e197,923,in-store,no,True,2021-05-06,Tina Schroeder,45,"Paris, France",71,female,2020-09-19,gcvu,apparel,45.1,Whatever computer environmental.
d2f7a95d-d841-4a76-86f3-10a1784e45d6,253e5bc3-801f-4252-be98-635a3c63d25c,c51cbdb2-0132-40d7-a692-b8837b74eb9b,787,amazon,no,True,2023-01-29,Michelle Bowman,39,"San Jose, California, USA",75,other,2022-03-23,ceqs,apparel,76.8,Expect future many each head.
4ed8f145-e340-4d63-80cc-a9f5572efa16,7b5da078-f49e-4907-bd23-b6059118d268,c51cbdb2-0132-40d7-a692-b8837b74eb9b,118,amazon,yes,True,2021-09-27,William Torres,29,"KL, Malaysia",93,other,2021-05-04,ceqs,apparel,76.8,Expect future many each head.
e3accacd-dec6-4636-a17f-b1a6b42c5b5a,5cb8be2e-8c86-476c-a219-88541623dc02,c51cbdb2-0132-40d7-a692-b8837b74eb9b,852,amazon,no,False,2021-08-12,Brian Hill,50,"KL, Malaysia",55,female,2020-04-25,ceqs,apparel,76.8,Expect future many each head.
0e3951f3-fd15-454c-833b-083c724b92b2,f8b9632c-3551-4505-b1f0-7231c07b5fee,43599bfe-06ca-4fd3-a88c-77b5a89e9df2,143,website,yes,False,2022-04-08,Marcus Howard,28,"Rio de Janeiro, Brazil",78,other,2022-08-21,dvtx,beauty,99.9,Relationship government time focus.
5e0842ed-a7a2-4af6-a78d-4ac369d597b0,a1e6996c-1564-4341-8d6a-8281573bc440,43599bfe-06ca-4fd3-a88c-77b5a89e9df2,275,in-store,yes,True,2022-07-21,Martin Daniels,31,"Madrid, Spain",93,female,2022-10-14,dvtx,beauty,99.9,Relationship government time focus.
e7554492-b57a-4fed-a400-67b4acd24253,3c88abd5-e443-4212-a1dd-02322d8c0064,43599bfe-06ca-4fd3-a88c-77b5a89e9df2,211,in-store,yes,False,2021-06-24,Taylor Freeman,18,"Salt Lake City, Utah, USA",23,male,2022-01-14,dvtx,beauty,99.9,Relationship government time focus.
53fbaace-e944-4b4f-b722-c003ddfa3c17,84f84c7f-ed5c-4b17-83fb-d8bd6aca7b53,9ea9d988-3b50-4672-a8a8-b35f3d82f966,177,website,yes,False,2022-06-03,Ruth Wade,53,"Rio de Janeiro, Brazil",50,male,2020-06-29,vhyx,home,41.2,Name project area model. The two have scene.
f2cb7aaf-eb08-41ed-b352-03106cff3ac2,2286ae89-34e2-4731-84f2-d04b4ee75ccc,9ea9d988-3b50-4672-a8a8-b35f3d82f966,791,amazon,no,True,2021-02-08,Frank Sanford,41,"Salt Lake City, Utah, USA",55,other,2023-01-15,vhyx,home,41.2,Name project area model. The two have scene.
e0ce76b4-6fc5-4fb6-9c69-0d4d5904bb2a,86e7f518-4517-4563-93a1-05db007b744e,9ea9d988-3b50-4672-a8a8-b35f3d82f966,910,in-store,yes,True,2023-03-28,Robert Floyd,19,"KL, Malaysia",82,male,2020-05-13,vhyx,home,41.2,Name project area model. The two have scene.
28338f72-f12e-45df-8624-2b463be97339,de4bb076-172c-41a7-9ebb-3990967f30e6,9ea9d988-3b50-4672-a8a8-b35f3d82f966,40,website,no,True,2023-04-12,Ricky Key,70,"Milan, Italy",45,male,2022-06-23,vhyx,home,41.2,Name project area model. The two have scene.
74a19fc9-66d9-4665-ac26-3bf7877aedfa,31181db0-7252-4946-ba4a-071afa273438,9ea9d988-3b50-4672-a8a8-b35f3d82f966,670,in-store,no,False,2022-02-02,Stacey Hinton,58,"San Jose, California, USA",58,other,2020-08-10,vhyx,home,41.2,Name project area model. The two have scene.
7bf5c714-081c-4488-9197-6c9a273605c6,f56a0fb5-a3cc-4411-a622-ca28dc113b86,9ea9d988-3b50-4672-a8a8-b35f3d82f966,471,website,no,True,2023-03-30,Jennifer Frederick,88,"LA, California, USA",20,female,2023-11-05,vhyx,home,41.2,Name project area model. The two have scene.
5b55a10c-5d22-4879-a420-69bf8434d678,84f84c7f-ed5c-4b17-83fb-d8bd6aca7b53,eac3c675-bfaa-492b-a0e6-bc5ce21a20d6,354,in-store,yes,True,2023-01-09,Ruth Wade,53,"Rio de Janeiro, Brazil",50,male,2020-06-29,izvm,apparel,27.7,Require weight fish.
7fe5673a-e671-4652-8522-ca64a25c2594,84f84c7f-ed5c-4b17-83fb-d8bd6aca7b53,3e0a2e19-9666-44d3-8407-d77bc0e062e7,73,amazon,yes,False,2023-05-30,Ruth Wade,53,"Rio de Janeiro, Brazil",50,male,2020-06-29,zlpq,apparel,66.1,Would skill fund question well event.
4d907ff7-2d52-46da-95bd-2cddbe7350bf,fab8022a-28c8-4f45-8565-80abc7d68ff1,3e0a2e19-9666-44d3-8407-d77bc0e062e7,551,in-store,yes,True,2021-02-18,Scott Davis,46,"Portland, Oregon, USA",79,male,2023-08-27,zlpq,apparel,66.1,Would skill fund question well event.
dc70b6f6-5e4b-4586-aeff-594aa2e2124c,f2cfb76a-1087-44dc-ba17-60dbdbe07664,3e0a2e19-9666-44d3-8407-d77bc0e062e7,949,amazon,no,True,2021-07-31,Jonathan Mosley,40,"KL, Malaysia",75,other,2021-03-23,zlpq,apparel,66.1,Would skill fund question well event.
23437523-e73c-4523-b3ab-48f379877dd8,95ca5ad1-7894-4fa2-9ddc-6763ff6d6c66,3e0a2e19-9666-44d3-8407-d77bc0e062e7,869,website,no,True,2023-08-26,Austin Hall,30,"Rio de Janeiro, Brazil",60,male,2021-09-29,zlpq,apparel,66.1,Would skill fund question well event.
260c5ab9-6450-4b67-9b53-c3ca13d2549f,6572bab1-98d8-47cb-a727-2f6728fb35ff,3e0a2e19-9666-44d3-8407-d77bc0e062e7,549,website,yes,False,2021-06-27,Michael Coleman,79,"Milan, Italy",59,other,2022-03-05,zlpq,apparel,66.1,Would skill fund question well event.
830cc63b-d981-45eb-9343-3e08036cdd76,84f84c7f-ed5c-4b17-83fb-d8bd6aca7b53,29a6d457-b490-49cc-b546-ebb95a88703e,986,in-store,yes,False,2023-12-18,Ruth Wade,53,"Rio de Janeiro, Brazil",50,male,2020-06-29,nuvz,beauty,47.6,Seek we politics detail hospital finish.
5a68d0dd-0675-4cbd-a323-a742b791b766,e0cfdb12-a3f8-4e8b-a1ae-6786082ee0cd,29a6d457-b490-49cc-b546-ebb95a88703e,359,in-store,no,False,2023-01-31,Donna Blake,33,"Salt Lake City, Utah, USA",90,male,2020-04-24,nuvz,beauty,47.6,Seek we politics detail hospital finish.
e8819a12-3b1f-4216-9048-2dfb6e117e24,4f020d5f-fdb9-4ae0-82d1-36cda55ab18e,29a6d457-b490-49cc-b546-ebb95a88703e,6,amazon,no,False,2023-10-20,Dana Cortez,64,"Milan, Italy",96,female,2020-02-11,nuvz,beauty,47.6,Seek we politics detail hospital finish.
9a4b86ff-0929-4858-8ba9-526ee54844bc,713bab5e-a553-47e6-9c84-19f3a886dc47,29a6d457-b490-49cc-b546-ebb95a88703e,145,website,no,False,2021-04-17,Melissa Pearson,22,"San Jose, California, USA",73,other,2020-10-28,nuvz,beauty,47.6,Seek we politics detail hospital finish.
f6c6461a-fab1-4fb3-b6e3-7bb2f6f3bea4,5e037fae-0ace-4166-ad2e-3e8124c76547,29a6d457-b490-49cc-b546-ebb95a88703e,270,amazon,no,True,2023-10-23,Judith Armstrong,63,"Milan, Italy",54,male,2022-08-27,nuvz,beauty,47.6,Seek we politics detail hospital finish.
b88667a9-7b7d-4b03-989c-692b5c554eab,334258e5-6b05-4f25-b0b6-4720b4d0c011,29a6d457-b490-49cc-b546-ebb95a88703e,333,amazon,no,False,2022-07-13,Deborah Young,86,"San Jose, California, USA",92,male,2020-06-24,nuvz,beauty,47.6,Seek we politics detail hospital finish.
2d3b99b9-9fee-4ba1-a93c-4268df564e22,852f30ce-1eca-4250-87cb-c02080095c97,db99a738-3c2e-41eb-a5af-71b70e7780e2,690,website,no,True,2023-02-14,Kelsey Lopez MD,46,"Paris, France",16,male,2024-01-31,isnu,apparel,27.2,Sense need plant above.
96033460-b930-45d2-bbef-f8b1cea4b504,52b58b1b-eebd-41e2-ad31-f2e84db99cd7,db99a738-3c2e-41eb-a5af-71b70e7780e2,981,amazon,yes,True,2022-08-22,Aaron Cooper,90,"Salt Lake City, Utah, USA",44,male,2020-05-14,isnu,apparel,27.2,Sense need plant above.
799d9d2b-1a1f-491a-a10f-9d268919f91b,e5a602f4-b5c0-42ec-b7d0-1476f2e7c36b,db99a738-3c2e-41eb-a5af-71b70e7780e2,417,in-store,no,True,2023-01-19,Brian Boyd,81,"Portland, Oregon, USA",6,female,2024-01-24,isnu,apparel,27.2,Sense need plant above.
c39715e7-218a-46ce-9049-8d28d033f405,852f30ce-1eca-4250-87cb-c02080095c97,52caf704-4b0f-4332-85b7-a682625ded60,202,amazon,no,True,2023-07-23,Kelsey Lopez MD,46,"Paris, France",16,male,2024-01-31,zhbx,apparel,21.0,Ready physical tonight arrive sign great.
e51645d3-88d3-43c7-a266-6de4e6e03f8c,8ae92013-2c2f-4e0c-81fd-bc13d795c479,52caf704-4b0f-4332-85b7-a682625ded60,11,amazon,yes,True,2021-03-03,Christy Franklin,17,"Madrid, Spain",13,male,2022-12-18,zhbx,apparel,21.0,Ready physical tonight arrive sign great.
ab945bab-b27a-4dbe-963e-dd7347d2fb54,2cfd8275-43d5-4e83-83f0-39f9140c1838,52caf704-4b0f-4332-85b7-a682625ded60,88,website,no,True,2022-03-29,Larry Harris,77,"LA, California, USA",39,other,2022-05-10,zhbx,apparel,21.0,Ready physical tonight arrive sign great.
1406114c-8a29-4db7-a7d0-4d87b46890b5,020fe0f2-6b9f-4fd8-93f5-aeea02ef0d42,52caf704-4b0f-4332-85b7-a682625ded60,680,amazon,no,False,2023-01-06,Jerome Silva,89,"Portland, Oregon, USA",62,female,2022-03-22,zhbx,apparel,21.0,Ready physical tonight arrive sign great.
4e508a68-1c20-4a4e-b1b3-a3fc71acc509,852f30ce-1eca-4250-87cb-c02080095c97,38e3fd3e-0f0f-4bbc-aa85-7db5b70cd5e2,834,website,yes,True,2023-12-05,Kelsey Lopez MD,46,"Paris, France",16,male,2024-01-31,sean,beauty,18.9,Election field force without work forget.
7d3568a3-5631-4834-91c0-09070251edd4,8d05dea9-1d53-42f1-99f7-0ee22dedc2f3,38e3fd3e-0f0f-4bbc-aa85-7db5b70cd5e2,122,website,no,True,2022-01-05,Christopher Sloan,22,"Rio de Janeiro, Brazil",77,male,2020-05-31,sean,beauty,18.9,Election field force without work forget.
fea0ca4f-5d5b-495a-854d-8959a6ed20a7,8625cac8-7b51-40b1-af75-c34a6ea33be2,38e3fd3e-0f0f-4bbc-aa85-7db5b70cd5e2,203,website,no,False,2022-10-04,Sergio Love,76,"Salt Lake City, Utah, USA",76,other,2022-09-30,sean,beauty,18.9,Election field force without work forget.
556b694e-94c7-425e-9a76-d363b073d839,74e42ab3-1255-4db8-83b0-6f4b418421f6,38e3fd3e-0f0f-4bbc-aa85-7db5b70cd5e2,855,amazon,yes,True,2022-04-29,William Parker,46,"San Jose, California, USA",82,other,2023-05-22,sean,beauty,18.9,Election field force without work forget.
13a00281-a26c-499c-91a5-f837d779707c,c2917eab-a210-462c-b4c3-6bcc759863c7,308854dd-e81a-4853-ae6c-658b66081418,231,website,yes,True,2023-06-04,Stephanie Harrell,69,"Milan, Italy",17,male,2022-10-14,nuws,beauty,97.4,Never despite now defense fund north.
edbc8f3b-f496-41be-8add-2b7e28280da3,bc9e18c6-cf78-4a40-8f29-dad4f8f08961,308854dd-e81a-4853-ae6c-658b66081418,667,website,yes,False,2021-05-07,Richard Harrington,79,"LA, California, USA",36,other,2023-10-27,nuws,beauty,97.4,Never despite now defense fund north.
8097aee9-ae80-4303-9963-581b4f1bf9b3,819ccd74-ab2b-4b85-a879-68bd711dd72c,308854dd-e81a-4853-ae6c-658b66081418,578,in-store,no,False,2023-10-04,Michael Rivas,79,"San Jose, California, USA",46,male,2021-03-17,nuws,beauty,97.4,Never despite now defense fund north.
eae46781-55ce-4453-a56f-dd47c0a9295c,acc1eedb-7a29-4ff5-924e-58cf27c0d8c1,308854dd-e81a-4853-ae6c-658b66081418,663,amazon,no,False,2022-10-18,Dr. Hannah Mcdonald MD,90,"Madrid, Spain",80,female,2020-02-27,nuws,beauty,97.4,Never despite now defense fund north.
f7e539da-7f71-44f2-a021-d9cb95b950c6,abfca15a-8dc9-4c83-b846-cbb8655487d1,308854dd-e81a-4853-ae6c-658b66081418,867,in-store,no,True,2023-08-02,Ian Ayers,41,"Paris, France",36,male,2020-09-12,nuws,beauty,97.4,Never despite now defense fund north.
b4584e23-9d84-4b97-a846-f382b464080d,1cc4f018-60fe-4bdb-aaf2-2ddb82b2cd78,308854dd-e81a-4853-ae6c-658b66081418,967,website,no,False,2022-06-27,Steven Jordan,36,"Milan, Italy",33,other,2023-07-11,nuws,beauty,97.4,Never despite now defense fund north.
bd170b18-926a-49d2-b732-67969332a08a,753c7bbe-22f5-4fa4-9570-45d14a874550,d5e6822d-22e3-4da1-88b5-194868e49485,995,website,no,False,2023-04-20,Christopher Smith,71,"Madrid, Spain",27,male,2020-01-19,qntc,beauty,35.7,Unit avoid generation deep deep.
6ab0d0f3-5568-4513-ad1e-d29a54acac6a,8247dc07-10eb-42c8-91b3-c1c23654718b,d5e6822d-22e3-4da1-88b5-194868e49485,259,amazon,yes,False,2022-04-09,Logan Gibson Jr.,45,"Rio de Janeiro, Brazil",69,female,2021-09-28,qntc,beauty,35.7,Unit avoid generation deep deep.
f03821a6-7af1-4acd-a730-2d68e4a11f3d,0859939e-7f5f-428e-8787-c58401bdcd96,d5e6822d-22e3-4da1-88b5-194868e49485,476,in-store,no,False,2021-03-23,Christina Bradford,34,"LA, California, USA",17,male,2022-10-25,qntc,beauty,35.7,Unit avoid generation deep deep.
