customer_id,full_nm,age,location,loyalty_points,gender,last_login_date
2a0fa75d-29e6-47e4-8897-8e7eb78dfe1c,Jennifer Brown,27,"San Jose, California, USA",48,male,2021-03-13
f5be41de-48d6-4d6c-be22-9eaaf6aa9155,Selena Martin,81,"San Jose, California, USA",52,female,2022-09-15
8625cac8-7b51-40b1-af75-c34a6ea33be2,Sergio Love,76,"Salt Lake City, Utah, USA",76,other,2022-09-30
10d9616b-2138-4d85-828a-57a9bb918b9c,Dr. Dorothy Gonzalez,28,"Madrid, Spain",21,male,2024-03-21
6966a01e-95f9-4f45-a12c-5eefa2b98040,Ashley Tyler,51,"Salt Lake City, Utah, USA",94,male,2021-11-02
6e3acf5f-bd61-4acb-97a8-ce1291253ae5,Maria Davila,69,"Madrid, Spain",36,other,2023-01-02
1952db6b-d2f8-451c-99ea-e4052bd316e1,Bryan Barrett,68,"Rio de Janeiro, Brazil",28,male,2022-02-16
cd453047-1b98-4954-bed9-6bfb2f95f23d,Cole Morris,60,"Portland, Oregon, USA",15,female,2023-01-04
b8d205de-fe43-49d4-8aef-50ce8473d283,Joseph Snyder,68,"San Jose, California, USA",11,male,2021-01-02
b9c0c678-0e13-4feb-bb61-b3792e5b9639,George Russo,57,"Portland, Oregon, USA",65,other,2022-04-23
c2dd0a73-cfe9-486f-bc92-fe1be6531168,Erin Robinson,25,"KL, Malaysia",3,other,2023-05-08
bde10eff-7e54-4f45-9623-bef9d5f51383,Russell Moore,42,"San Jose, California, USA",85,other,2022-06-02
e5959ea7-c3aa-42a2-a081-62f6b7bf7bbe,Jon Gregory,29,"Paris, France",88,female,2021-05-19
a0f2bb00-d15e-4795-9a7f-267c4cb3fea9,Sarah Young,40,"Madrid, Spain",97,female,2022-12-05
0ba35209-9ae2-42fc-addb-d1d34817bb22,James Ellis,71,"KL, Malaysia",37,male,2022-06-05
65e5c804-3b41-4e6f-a4a0-fb2d87e88b05,Melanie Rice,22,"KL, Malaysia",64,other,2022-08-13
3fea1e96-2a10-4730-907f-803e61bc1a03,Robert Martin,26,"Rio de Janeiro, Brazil",55,male,2023-11-01
6fc5c9f1-7901-4084-8bc7-4d6d579be9b2,Michael Clark,30,"Portland, Oregon, USA",64,female,2023-05-28
20dd154e-7979-4fc9-8e7c-07a2fbf18a69,Jessica Meyers,39,"Paris, France",58,female,2021-07-04
508200e9-869b-4bda-826b-fef4048b5892,Anthony Rodriguez,71,"Rio de Janeiro, Brazil",82,other,2020-09-27
cd018f66-f499-4b03-aa4b-370ec9a25cc7,Andrea Parker,29,"Milan, Italy",63,male,2023-11-30
0f080d74-6546-4942-b9d3-930823be36a9,Amy Hicks,47,"San Jose, California, USA",46,female,2020-06-20
9ebea305-a305-407a-a57b-33cd72599988,Emily Black,29,"Paris, France",72,female,2023-04-07
ba0807e6-020d-41ac-97ec-cf108369cfb0,Brandon Austin,74,"Madrid, Spain",80,male,2020-09-05
5abf3712-1a7c-48a9-a3a6-940710a51a07,Shannon Jones,61,"Portland, Oregon, USA",42,other,2020-09-09
73fa02eb-65e4-419a-b3d7-341917331a1d,Jesus Bray,43,"Rio de Janeiro, Brazil",67,other,2023-01-10
67b90d0c-30e2-4287-92ce-7804a2b2dcaa,Michael Alexander,25,"KL, Malaysia",58,other,2022-06-15
020fe0f2-6b9f-4fd8-93f5-aeea02ef0d42,Jerome Silva,89,"Portland, Oregon, USA",62,female,2022-03-22
139772de-8563-4b2d-bfcb-e098df0314ba,Paul Hamilton,52,"Portland, Oregon, USA",37,female,2020-05-06
40178acb-7ec1-4d51-ae17-821aa0daeb07,Pamela Martin,26,"Salt Lake City, Utah, USA",79,female,2020-06-20
bf90bd3b-9dda-4946-aee0-d31ef5b906b1,Jerome Jackson,64,"KL, Malaysia",84,female,2022-06-21
7cb88d0c-a8ce-4bf4-922d-eb791c77e135,Briana Caldwell,40,"LA, California, USA",64,female,2023-03-17
80f99898-d725-4590-88d0-8505a3e764d8,Jamie Smith,23,"Paris, France",89,female,2022-06-19
52b58b1b-eebd-41e2-ad31-f2e84db99cd7,Aaron Cooper,90,"Salt Lake City, Utah, USA",44,male,2020-05-14
